index,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
613,2012-09-05,3,1,9,0,3,1,1.1666666666666667,0.7366666666666667,0.7089833333333333,0.74125,0.18780833333333333,832,6280,7112
614,2012-09-06,3,1,9,0,4,1,1.6666666666666667,0.6966666666666667,0.6553291666666666,0.8104166666666667,0.14242083333333333,611,5592,6203
615,2012-09-07,3,1,9,0,5,1,1.0,0.7033333333333333,0.6572041666666667,0.7362500000000001,0.17164583333333336,1045,6459,7504
616,2012-09-08,3,1,9,0,6,0,1.7916666666666667,0.6591666666666667,0.6111208333333333,0.7991666666666667,0.28110416666666665,1557,4419,5976
617,2012-09-09,3,1,9,0,7,0,1.0416666666666667,0.61,0.578925,0.5475,0.22449583333333334,2570,5657,8227
618,2012-09-10,3,1,9,0,1,1,1.0,0.5833333333333334,0.5656541666666667,0.50375,0.2587125,1118,6407,7525
619,2012-09-11,3,1,9,0,2,1,1.0,0.5775,0.5542916666666666,0.52,0.09205416666666666,1070,6697,7767
620,2012-09-12,3,1,9,0,3,1,1.0,0.5991666666666667,0.570075,0.5770833333333333,0.13184583333333333,1050,6820,7870
621,2012-09-13,3,1,9,0,4,1,1.0,0.6124999999999999,0.5795583333333333,0.6370833333333333,0.08272083333333334,1054,6750,7804
622,2012-09-14,3,1,9,0,5,1,1.4166666666666667,0.6333333333333334,0.5940833333333333,0.6725,0.10386250000000001,1379,6630,8009
623,2012-09-15,3,1,9,0,6,0,1.2083333333333333,0.6083333333333333,0.5858666666666666,0.5016666666666666,0.24752083333333333,3160,5554,8714
624,2012-09-16,3,1,9,0,7,0,1.0,0.58,0.563125,0.57,0.09018333333333334,2166,5167,7333
625,2012-09-17,3,1,9,0,1,1,1.6666666666666667,0.5808333333333333,0.5530499999999999,0.7345833333333333,0.15174166666666666,1022,5847,6869
626,2012-09-18,3,1,9,0,2,1,2.4166666666666665,0.6233333333333334,0.5650666666666667,0.8725,0.3575875,371,3702,4073
627,2012-09-19,3,1,9,0,3,1,1.25,0.5525,0.5404041666666667,0.5366666666666667,0.215175,788,6803,7591
628,2012-09-20,3,1,9,0,4,1,1.0,0.5466666666666667,0.5321916666666667,0.6183333333333333,0.11816666666666666,939,6781,7720
629,2012-09-21,3,1,9,0,5,1,1.0,0.5991666666666667,0.5719708333333333,0.6687500000000001,0.15422916666666667,1250,6917,8167
630,2012-09-22,3,1,9,0,6,0,1.0,0.65,0.6104875,0.6466666666666666,0.28358333333333335,2512,5883,8395
631,2012-09-23,4,1,9,0,7,0,1.0833333333333333,0.5291666666666667,0.5189333333333334,0.46708333333333335,0.22325833333333334,2454,5453,7907
632,2012-09-24,4,1,9,0,1,1,1.0416666666666667,0.5141666666666667,0.5025125,0.49291666666666667,0.14240416666666667,1001,6435,7436
633,2012-09-25,4,1,9,0,2,1,1.0,0.5499999999999999,0.5441791666666667,0.57,0.23632083333333334,845,6693,7538
634,2012-09-26,4,1,9,0,3,1,1.2083333333333333,0.635,0.5966125,0.6308333333333334,0.24439999999999998,787,6946,7733
635,2012-09-27,4,1,9,0,4,1,1.6666666666666667,0.65,0.607975,0.6908333333333333,0.13434166666666666,751,6642,7393
636,2012-09-28,4,1,9,0,5,1,2.2083333333333335,0.6191666666666666,0.5858625,0.69,0.16417916666666665,1045,6370,7415
637,2012-09-29,4,1,9,0,6,0,1.0833333333333333,0.5425,0.5302958333333333,0.5429166666666667,0.2276041666666667,2589,5966,8555
638,2012-09-30,4,1,9,0,7,0,1.1666666666666667,0.5266666666666667,0.5176625,0.5833333333333334,0.13495833333333332,2015,4874,6889
639,2012-10-01,4,1,10,0,1,1,1.7916666666666667,0.5208333333333334,0.512,0.6491666666666667,0.09080416666666667,763,6015,6778
640,2012-10-02,4,1,10,0,2,1,2.5833333333333335,0.5908333333333333,0.5423333333333333,0.8716666666666666,0.104475,315,4324,4639
641,2012-10-03,4,1,10,0,3,1,1.75,0.6575,0.5991333333333333,0.7937500000000001,0.06654583333333333,728,6844,7572
642,2012-10-04,4,1,10,0,4,1,1.625,0.6575,0.607975,0.7229166666666668,0.11754583333333334,891,6437,7328
643,2012-10-05,4,1,10,0,5,1,1.0,0.615,0.5801875,0.6275000000000001,0.10635,1516,6640,8156
644,2012-10-06,4,1,10,0,6,0,1.0833333333333333,0.5541666666666667,0.5385208333333333,0.6641666666666667,0.268025,3031,4934,7965
645,2012-10-07,4,1,10,0,7,0,2.0,0.41583333333333333,0.4198125,0.7083333333333334,0.1411625,781,2729,3510
646,2012-10-08,4,1,10,1,1,0,1.875,0.3833333333333333,0.38760833333333333,0.7095833333333333,0.18967916666666665,874,4604,5478
647,2012-10-09,4,1,10,0,2,1,2.125,0.4466666666666667,0.43811249999999996,0.7616666666666667,0.1903,601,5791,6392
648,2012-10-10,4,1,10,0,3,1,1.375,0.5141666666666667,0.5031416666666667,0.6308333333333334,0.18782083333333333,780,6911,7691
649,2012-10-11,4,1,10,0,4,1,1.0,0.435,0.4311666666666667,0.4633333333333333,0.18159583333333332,834,6736,7570
650,2012-10-12,4,1,10,0,5,1,1.0,0.4375,0.43307083333333335,0.5391666666666667,0.23509166666666667,1060,6222,7282
651,2012-10-13,4,1,10,0,6,0,1.0,0.3933333333333333,0.39139583333333333,0.4945833333333333,0.14614166666666667,2252,4857,7109
652,2012-10-14,4,1,10,0,7,0,1.0833333333333333,0.5216666666666666,0.5082041666666667,0.6404166666666666,0.2786125,2080,4559,6639
653,2012-10-15,4,1,10,0,1,1,1.9166666666666667,0.5616666666666666,0.53915,0.7075,0.2960375,760,5115,5875
654,2012-10-16,4,1,10,0,2,1,1.0416666666666667,0.4683333333333333,0.46084583333333334,0.5583333333333333,0.18222083333333336,922,6612,7534
655,2012-10-17,4,1,10,0,3,1,1.375,0.4558333333333333,0.45010833333333333,0.6929166666666666,0.10137083333333334,979,6482,7461
656,2012-10-18,4,1,10,0,4,1,1.5416666666666667,0.5225000000000001,0.512625,0.7283333333333334,0.2369375,1008,6501,7509
657,2012-10-19,4,1,10,0,5,1,1.75,0.5633333333333334,0.5378958333333334,0.815,0.13495416666666668,753,4671,5424
658,2012-10-20,4,1,10,0,6,0,1.0,0.4841666666666667,0.47284166666666666,0.5729166666666666,0.1175375,2806,5284,8090
659,2012-10-21,4,1,10,0,7,0,1.0,0.46416666666666667,0.45642916666666666,0.51,0.16605416666666667,2132,4692,6824
660,2012-10-22,4,1,10,0,1,1,1.0,0.4875,0.48294166666666666,0.5683333333333334,0.08148333333333334,830,6228,7058
661,2012-10-23,4,1,10,0,2,1,1.2083333333333333,0.5441666666666667,0.5303041666666667,0.6416666666666667,0.09454583333333333,841,6625,7466
662,2012-10-24,4,1,10,0,3,1,1.3333333333333333,0.5875,0.5587208333333333,0.63625,0.07277916666666666,795,6898,7693
663,2012-10-25,4,1,10,0,4,1,1.6666666666666667,0.55,0.5296875,0.8004166666666667,0.124375,875,6484,7359
664,2012-10-26,4,1,10,0,5,1,1.9583333333333333,0.5458333333333333,0.5227499999999999,0.8070833333333334,0.13246666666666668,1182,6262,7444
665,2012-10-27,4,1,10,0,6,0,1.5833333333333333,0.53,0.5151333333333333,0.7200000000000001,0.23569166666666666,2643,5209,7852
666,2012-10-28,4,1,10,0,7,0,2.375,0.4775,0.4677708333333333,0.6945833333333332,0.39800833333333335,998,3461,4459
667,2012-10-29,4,1,10,0,1,1,3.0,0.3964864864864865,0.38758783783783785,0.8582432432432432,0.3582,103,1102,1218
668,2012-10-30,4,1,10,0,1,1,2.7083333333333335,0.3226801801801802,0.30683716216216217,0.8242567567567568,0.29165416666666666,202,2159,2366
669,2012-10-31,4,1,10,0,3,1,1.625,0.3575,0.3611,0.6666666666666666,0.16666666666666666,419,5147,5566
670,2012-11-01,4,1,11,0,4,1,1.875,0.3658333333333333,0.36994166666666667,0.5816666666666667,0.15734583333333332,466,5520,5986
671,2012-11-02,4,1,11,0,5,1,1.3333333333333333,0.355,0.35604166666666665,0.5220833333333333,0.266175,618,5229,5847
672,2012-11-03,4,1,11,0,6,0,1.7083333333333333,0.3433333333333333,0.32384583333333333,0.49124999999999996,0.27052916666666665,1029,4109,5138
673,2012-11-04,4,1,11,0,7,0,1.0416666666666667,0.32583333333333336,0.3295375,0.5329166666666667,0.17910833333333334,1201,3906,5107
674,2012-11-05,4,1,11,0,1,1,1.4166666666666667,0.31916666666666665,0.308075,0.4941666666666667,0.236325,378,4881,5259
675,2012-11-06,4,1,11,0,2,1,1.125,0.2808333333333333,0.2815666666666667,0.5670833333333333,0.1735125,466,5220,5686
676,2012-11-07,4,1,11,0,3,1,2.0833333333333335,0.29583333333333334,0.2746208333333333,0.5475,0.30410833333333337,326,4709,5035
677,2012-11-08,4,1,11,0,4,1,1.3333333333333333,0.35000000000000003,0.3396416666666667,0.33916666666666667,0.3439145833333333,341,4982,5323
678,2012-11-09,4,1,11,0,5,1,1.0,0.36166666666666664,0.35541249999999996,0.5408333333333334,0.21455833333333332,709,5283,5992
679,2012-11-10,4,1,11,0,6,0,1.0,0.38916666666666666,0.3939375,0.6454166666666666,0.05784583333333334,2090,4446,6536
680,2012-11-11,4,1,11,0,7,0,1.0,0.42083333333333334,0.4217125,0.6591666666666667,0.1275,2290,4562,6852
681,2012-11-12,4,1,11,1,1,0,1.1666666666666667,0.48500000000000004,0.4753833333333333,0.7416666666666667,0.17351666666666665,1097,5172,6269
682,2012-11-13,4,1,11,0,2,1,1.7916666666666667,0.3433333333333333,0.323225,0.6629166666666667,0.3420458333333333,327,3767,4094
683,2012-11-14,4,1,11,0,3,1,1.0,0.2891666666666667,0.2815625,0.5520833333333334,0.19962500000000002,373,5122,5495
684,2012-11-15,4,1,11,0,4,1,1.9583333333333333,0.32166666666666666,0.3244916666666667,0.6204166666666667,0.1529875,320,5125,5445
685,2012-11-16,4,1,11,0,5,1,1.375,0.345,0.3472041666666667,0.5245833333333333,0.17102499999999998,484,5214,5698
686,2012-11-17,4,1,11,0,6,0,1.1666666666666667,0.325,0.3263833333333333,0.5454166666666667,0.1797291666666667,1313,4316,5629
687,2012-11-18,4,1,11,0,7,0,1.25,0.3425,0.33774583333333336,0.6929166666666666,0.2276125,922,3747,4669
688,2012-11-19,4,1,11,0,1,1,1.7083333333333333,0.38083333333333336,0.3756208333333333,0.6233333333333334,0.23506666666666665,449,5050,5499
689,2012-11-20,4,1,11,0,2,1,1.7083333333333333,0.3741666666666667,0.38066666666666665,0.685,0.082725,534,5100,5634
690,2012-11-21,4,1,11,0,3,1,1.0416666666666667,0.35333333333333333,0.36489166666666667,0.61375,0.10324583333333333,615,4531,5146
691,2012-11-22,4,1,11,1,4,0,1.0,0.34,0.3503708333333333,0.5804166666666667,0.05287083333333333,955,1470,2425
692,2012-11-23,4,1,11,0,5,1,1.1666666666666667,0.36833333333333335,0.37877916666666667,0.56875,0.14802083333333335,1603,2307,3910
693,2012-11-24,4,1,11,0,6,0,1.25,0.2783333333333333,0.24874166666666667,0.4045833333333333,0.3768708333333333,532,1745,2277
694,2012-11-25,4,1,11,0,7,0,1.375,0.24583333333333335,0.25758333333333333,0.4683333333333333,0.1505,309,2115,2424
695,2012-11-26,4,1,11,0,1,1,1.0416666666666667,0.31333333333333335,0.3390041666666667,0.5354166666666667,0.04665,337,4750,5087
696,2012-11-27,4,1,11,0,2,1,2.1666666666666665,0.2916666666666667,0.2815583333333333,0.7866666666666666,0.2375625,123,3836,3959
697,2012-11-28,4,1,11,0,3,1,1.3333333333333333,0.2966666666666667,0.2897625,0.50625,0.21082083333333335,198,5062,5260
698,2012-11-29,4,1,11,0,4,1,1.0,0.27791666666666665,0.29640416666666664,0.5614583333333333,0.112575,243,5086,5330
699,2012-11-30,4,1,11,0,5,1,1.375,0.29833333333333334,0.3238666666666667,0.6495833333333333,0.05847083333333333,362,5306,5668
700,2012-12-01,4,1,12,0,6,0,1.75,0.29833333333333334,0.31690416666666665,0.8066666666666666,0.05970416666666667,951,4240,5191
701,2012-12-02,4,1,12,0,7,0,1.9166666666666667,0.3475,0.35920833333333335,0.8233333333333334,0.12437916666666667,892,3757,4649
702,2012-12-03,4,1,12,0,1,1,1.125,0.45249999999999996,0.45579583333333334,0.7675000000000001,0.08272083333333334,555,5679,6234
703,2012-12-04,4,1,12,0,2,1,1.4583333333333333,0.47583333333333333,0.4690541666666667,0.73375,0.17412916666666667,551,6055,6606
704,2012-12-05,4,1,12,0,3,1,1.2916666666666667,0.4383333333333333,0.42801249999999996,0.48500000000000004,0.32402083333333337,331,5398,5729
705,2012-12-06,4,1,12,0,4,1,1.0833333333333333,0.2558333333333333,0.2582041666666667,0.50875,0.17475416666666665,340,5035,5375
706,2012-12-07,4,1,12,0,5,1,1.9583333333333333,0.32083333333333336,0.3219583333333333,0.7641666666666667,0.1306,349,4659,5008
707,2012-12-08,4,1,12,0,6,0,1.7916666666666667,0.38166666666666665,0.38950833333333335,0.91125,0.10137916666666667,1153,4429,5582
708,2012-12-09,4,1,12,0,7,0,2.4583333333333335,0.3841666666666667,0.39014583333333336,0.9054166666666666,0.157975,441,2787,3228
709,2012-12-10,4,1,12,0,1,1,2.0416666666666665,0.43583333333333335,0.435575,0.9249999999999999,0.19030833333333333,329,4841,5170
710,2012-12-11,4,1,12,0,2,1,1.6666666666666667,0.35333333333333333,0.33836249999999995,0.5966666666666667,0.2960375,282,5219,5501
711,2012-12-12,4,1,12,0,3,1,1.7083333333333333,0.29750000000000004,0.2973375,0.5383333333333333,0.16293749999999999,310,5009,5319
712,2012-12-13,4,1,12,0,4,1,1.25,0.29583333333333334,0.2941875,0.48583333333333334,0.17412916666666667,425,5107,5532
713,2012-12-14,4,1,12,0,5,1,1.0,0.2816666666666667,0.2941916666666667,0.6429166666666667,0.13122916666666667,429,5182,5611
714,2012-12-15,4,1,12,0,6,0,1.375,0.32416666666666666,0.3383833333333333,0.6504166666666666,0.10635,767,4280,5047
715,2012-12-16,4,1,12,0,7,0,2.0416666666666665,0.3625,0.3699375,0.83875,0.10074166666666667,538,3248,3786
716,2012-12-17,4,1,12,0,1,1,2.125,0.3933333333333333,0.40149999999999997,0.9070833333333334,0.09825833333333334,212,4373,4585
717,2012-12-18,4,1,12,0,2,1,1.2083333333333333,0.41083333333333333,0.40970833333333334,0.66625,0.22140416666666665,433,5124,5557
718,2012-12-19,4,1,12,0,3,1,1.0,0.3325,0.3421625,0.6254166666666666,0.18409166666666665,333,4934,5267
719,2012-12-20,4,1,12,0,4,1,2.0833333333333335,0.33,0.33521666666666666,0.6679166666666667,0.1324625,314,3814,4128
720,2012-12-21,1,1,12,0,5,1,1.9166666666666667,0.32666666666666666,0.3017666666666667,0.5566666666666666,0.37438333333333335,221,3402,3623
721,2012-12-22,1,1,12,0,6,0,1.0,0.2658333333333333,0.23611250000000003,0.44125,0.4073458333333333,205,1544,1749
722,2012-12-23,1,1,12,0,7,0,1.0,0.24583333333333335,0.2594708333333333,0.5154166666666666,0.13308333333333333,408,1379,1787
723,2012-12-24,1,1,12,0,1,1,2.0,0.22958333333333333,0.25758333333333333,0.790625,0.07681041666666667,174,751,926
724,2012-12-25,1,1,12,1,2,0,1.7916666666666667,0.28958333333333336,0.29292916666666663,0.7404166666666666,0.16698333333333334,440,577,1017
725,2012-12-26,1,1,12,0,3,1,2.625,0.24333333333333332,0.22033333333333335,0.8233333333333334,0.31654583333333336,9,432,441
726,2012-12-27,1,1,12,0,4,1,1.6666666666666667,0.25416666666666665,0.22664166666666666,0.6529166666666667,0.35013333333333335,247,1867,2114
727,2012-12-28,1,1,12,0,5,1,1.7083333333333333,0.25333333333333335,0.25504583333333336,0.59,0.15547083333333334,644,2451,3095
728,2012-12-29,1,1,12,0,6,0,2.0416666666666665,0.25333333333333335,0.24240000000000003,0.7529166666666667,0.12438333333333333,159,1182,1341
729,2012-12-30,1,1,12,0,7,0,1.3333333333333333,0.25583333333333336,0.23170000000000002,0.48333333333333334,0.35075416666666664,364,1432,1796
730,2012-12-31,1,1,12,0,1,1,1.5,0.21583333333333332,0.22348749999999998,0.5775,0.15484583333333332,439,2290,2729
